produced_ts_epoch_ms,module,thread_id,event,call_ts_epoch_ms,custom_data
1765440695284,InferenceEngine,-740868546615640748,inference_done,54116471,{"inference_ms":6}
1765440695354,InferenceEngine,-740868546615640748,inference_done,54116538,{"inference_ms":6}
1765440695425,InferenceEngine,-740868546615640748,inference_done,54116605,{"inference_ms":6}
1765440695496,InferenceEngine,-740868546615640748,inference_done,54116672,{"inference_ms":6}
1765440695555,InferenceEngine,-740868546615640748,inference_done,54116739,{"inference_ms":9}
1765440695625,InferenceEngine,-740868546615640748,inference_done,54116806,{"inference_ms":6}
1765440695696,InferenceEngine,-740868546615640748,inference_done,54116873,{"inference_ms":6}
1765440695755,InferenceEngine,-740868546615640748,inference_done,54116940,{"inference_ms":8}
1765440695823,InferenceEngine,-740868546615640748,inference_done,54117007,{"inference_ms":6}
1765440695893,InferenceEngine,-740868546615640748,inference_done,54117074,{"inference_ms":6}
1765440695965,InferenceEngine,-740868546615640748,inference_done,54117142,{"inference_ms":6}
